stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_17936,17936,AV.DEHESA-JARAS,Avda de la Dehesa 9,40.3060646057129,-4.00423526763916,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18439,18439,CAMINO CASARRUBIOS-PQUE.FELICIANO HDEZ.,Calle   Camino de Casarrubios 23,40.2926750183105,-4.00624895095825,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18440,18440,CAMINO CASARRUBIOS-PQUE.FELICIANO HDEZ.,Calle   Camino de Casarrubios 23,40.2926177978516,-4.00669527053833,B3,http://www.crtm.es,0,,Europe/Madrid,0
par_8_08553,08553,BALEARES-ÁVILA,Calle   Baleares 12,40.3261451721191,-3.85745334625244,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08579,08579,LAS PALMAS-PZA.ARROYOMOLINOS,Calle de las Palmas 68,40.3178329467773,-3.86809396743774,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08580,08580,LAS PALMAS-PZA.ARROYOMOLINOS,Calle de las Palmas 68,40.3178215026855,-3.86831736564636,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08586,08586,MONTEVIDEO-CHILE,Calle   Montevideo 9,40.3181457519531,-3.8586585521698,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08587,08587,VERACRUZ-ALFONSO XII,Calle   Veracruz 14,40.3184852600098,-3.85670900344849,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08588,08588,VERACRUZ-LAS PALMAS,Calle   Veracruz 2,40.3199195861816,-3.85859870910645,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08589,08589,VERACRUZ-ALFONSO XII,Calle   Veracruz 14,40.3183975219727,-3.85635495185852,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08595,08595,RÍO EBRO-HOSPITAL DE MÓSTOLES,Calle del Río Ebro 9,40.3154602050781,-3.87669038772583,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08596,08596,RÍO EBRO-HOSPITAL DE MÓSTOLES,Calle del Río Ebro 9,40.3154373168945,-3.8764545917511,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08599,08599,CORONEL DE PALMA-CENTRO DE SALUD,Calle   Coronel de Palma 2,40.3189125061035,-3.87203884124756,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09705,09705,CORONEL DE PALMA-ALFONSO XII,Calle   Coronel de Palma 7,40.3173904418945,-3.87318444252014,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09706,09706,LAS PALMAS-DESARROLLO,Calle de las Palmas 47,40.3170700073242,-3.86531829833984,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17874,17874,RÍO SEGURA-AV.EXTREMADURA,Calle   Río Segura 29,40.3099937438965,-3.87984418869019,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18148,18148,ECHEGARAY-PºDE GOYA,Calle  Echegaray 1,40.3283767700195,-3.86293172836304,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_10994,10994,AV.EUROPA-PARÍS,Calle de Europa 17 D,40.3464012145996,-3.85231709480286,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10995,10995,AV.EUROPA-CENTRO COMERCIAL,Calle de Europa 10,40.3486061096191,-3.85104966163635,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10996,10996,AV.EUROPA-PARÍS,Calle de Europa 20,40.3458137512207,-3.85254502296448,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11422,11422,AV.EUROPA-CENTRO COMERCIAL,Calle de Europa 11,40.3485412597656,-3.85024809837341,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11423,11423,BRUSELAS-AV.EUROPA,Calle de Europa 23,40.3435935974121,-3.8504331111908,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16402,16402,AV.EUROPA-BRUSELAS,Calle de Europa 21,40.34375,-3.85118865966797,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_20167,20167,AV.LEGANÉS-EST.PUERTA DEL SUR,Avda de Leganés 54,40.3447685241699,-3.81110978126526,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_10755,10755,CEMENTERIO-PARQUE,Calle  Cementerio SN,40.2939414978027,-3.86911749839783,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15063,15063,MORALEJA DE ENMEDIO-CAMPOS DE FÚTBOL,Cmno de Moraleja de Enmedio S/N,40.3032188415527,-3.87414336204529,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15064,15064,MORALEJA DE ENMEDIO-CAMPOS DE FÚTBOL,Cmno de Moraleja de Enmedio SN,40.3030853271484,-3.87405920028687,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19080,19080,MORALEJA DE ENMEDIO-CENTRO ACOGIDA DE ANIMALES,Calle   D Polígono Industrial 1 20,40.3061752319336,-3.87302827835083,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19081,19081,MORALEJA DE ENMEDIO-ALDEBARÁN,Calle   D Polígono Industrial 1 20,40.3062210083008,-3.87273454666138,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21139,21139,CEMENTERIO-PARQUE,Calle  Cementerio SN N,40.2938423156738,-3.86922216415405,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21140,21140,CEMENTERIO-LIBRA,Calle  Cementerio SN,40.2934303283691,-3.86860513687134,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_08923,08923,AV.LIBERTAD-AV.DE LOS CASTILLOS,Avda de la Libertad 13,40.3515701293945,-3.80582165718079,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08984,08984,AV.LIBERTAD-AV.DE LOS CASTILLOS,Calle la Dalia 15,40.351490020752,-3.80562043190002,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11768,11768,NARDOS-TULIPANES,Calle los Nardos 87,40.356258392334,-3.80559468269348,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11769,11769,NARDOS-PARQUE DE LOS CASTILLOS,Calle los Nardos 89,40.3560791015625,-3.80551028251648,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11771,11771,AMAPOLAS-AV.DE LOS CASTILLOS,Calle las Amapolas 2,40.3565864562988,-3.80870771408081,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11775,11775,SAUCES-ABEDULES,Calle de los Sauces 6,40.3376655578613,-3.83720803260803,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11776,11776,ABEDULES-SAUCES,Calle de los Abedules 12,40.3379898071289,-3.8372004032135,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11777,11777,SAUCES-NOGALES,Calle de los Sauces 51,40.3347625732422,-3.83850264549255,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11778,11778,SAUCES-HAYAS,Calle de los Sauces 51,40.3349266052246,-3.83826923370361,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11818,11818,AV.LIBERTAD-LIRIOS,Avda de la Libertad 13,40.3533172607422,-3.80364036560059,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11819,11819,AV.LIBERTAD-LIRIOS,Avda de la Libertad 13,40.3535041809082,-3.80385446548462,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12876,12876,AV.LEGANÉS-AV.BELLAS VISTAS,Avda de Leganés 7,40.3517990112305,-3.82481837272644,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12877,12877,AV.LEGANÉS-AV.LOS CARABANCHELES,Avda de Leganés 6,40.351432800293,-3.82443714141846,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13176,13176,OLÍMPICO FCO.FDEZ.OCHOA-INSTITUTOS,Calle  Olímpico Francisco Fernández Ochoa 7,40.339973449707,-3.81905841827393,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13177,13177,OLÍMPICO FCO.FDEZ.OCHOA-INSTITUTO,Calle   Olímpico Francisco Fernández Ochoa 6,40.3398361206055,-3.81929206848145,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13178,13178,AV.LIBERTAD-PUERTA DEL SUR,Avda de la Libertad 3,40.3461380004883,-3.81139707565308,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13179,13179,AV.LIBERTAD-PUERTA DEL SUR,Avda de la Libertad 3,40.346004486084,-3.81114816665649,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13180,13180,AV.LIBERTAD-MINISTRO FDEZ.ORDÓÑEZ,Avda de la Libertad 13,40.3481674194336,-3.80929017066956,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13181,13181,AV.LIBERTAD-MINISTRO FDEZ.ORDÓÑEZ,Avda de la Libertad 13,40.3480529785156,-3.80907678604126,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13182,13182,AV.LIBERTAD-JOAQUIN VILUMBRALES,Avda de la Libertad 13,40.3499374389648,-3.8075213432312,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_13183,13183,AV.LIBERTAD-JOAQUÍN VILUMBRALES,Avda de la Libertad 13,40.3497581481934,-3.8073308467865,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17909,17909,ALFREDO NOBEL-RETAMAS,Calle  Alfredo Nobel 6,40.3369255065918,-3.83113598823547,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17910,17910,ALFREDO NOBEL-RETAMAS,Calle  Alfredo Nobel 6,40.336841583252,-3.83137035369873,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17911,17911,ALFREDO NOBEL-HAYAS,Calle   Alfredo Nobel 10,40.3341026306152,-3.83152508735657,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17912,17912,ALFREDO NOBEL-HAYAS,Calle  Alfredo Nobel 17,40.3342742919922,-3.83130359649658,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17917,17917,SAUCES-HAYAS,Calle de los Sauces 51,40.3337173461914,-3.83857202529907,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_17920,17920,MEDITERRÁNEO-VÍCTIMAS DEL TERRORISMO,Calle   Mediterráneo 6,40.3315811157227,-3.83739185333252,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18554,18554,AV.ATENAS-MILÁN,Avda de Atenas 5,40.3475952148438,-3.83941507339478,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18555,18555,AV.ATENAS-MILÁN,Avda de Atenas 4,40.3468627929688,-3.83948850631714,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18897,18897,SAUCES-JOSÉ SARAMAGO,Calle de los Sauces 40,40.3332595825195,-3.83837795257568,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18899,18899,ALFREDO NOBEL-VÍCTIMAS DEL TERRORISMO,Calle   Alfredo Nobel 16,40.3314056396484,-3.83158612251282,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18900,18900,ALFREDO NOBEL-VÍCTIMAS DEL TERRORISMO,Calle   Alfredo Nobel 16,40.3314170837402,-3.83132719993591,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18901,18901,MESTIZAJE-AV.PRIMERO DE MAYO,Calle   Mestizaje 4,40.3286972045898,-3.83499026298523,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18902,18902,MESTIZAJE-MARTIN LUTHER KING,Calle   Mestizaje 4,40.3287010192871,-3.83469581604004,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18903,18903,ALFREDO NOBEL-21 DE MARZO,Calle   Alfredo Nobel 25,40.3278923034668,-3.83162546157837,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18904,18904,ALFREDO NOBEL-21 DE MARZO,Calle   Alfredo Nobel 25,40.3278961181641,-3.83121347427368,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18905,18905,HERMANAMIENTO-EMIGRANTE,Calle   Hermanamiento 1,40.3264961242676,-3.83309149742126,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18906,18906,HERMANAMIENTO-EMIGRANTE,Calle   Hermanamiento 1,40.3262710571289,-3.83310031890869,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20163,20163,GOBI-PABLO PICASSO,Calle   Gobi 1,40.3302574157715,-3.83623361587524,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19931,19931,EJÉRCITO DE TIERRA-AV.FUERZAS ARMADAS,Calle del Ejército de Tierra s/n,40.3552207946777,-3.85579609870911,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19932,19932,EJÉRCITO DE TIERRA-AV.FUERZAS ARMADAS,Calle del Ejército de Tierra s/n,40.3550262451172,-3.85552263259888,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19933,19933,EJÉRCITO DE TIERRA-PARQUE EL LUCERO,Calle del Ejército de Tierra 1,40.3505363464355,-3.85475945472717,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_08597,08597,ALFONSO XII-AV.DOS DE MAYO,Calle de Alfonso XII 6,40.318489074707,-3.87562322616577,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18542,18542,AGUSTÍN BETANCOURT-CENTRO INVESTIGACIÓN,Calle   Agustín de Betancourt SN,40.3357582092285,-3.88495850563049,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18543,18543,AGUSTÍN BETANCOURT-CENTRO INVESTIGACIÓN,Calle   Agustín de Betancourt SN,40.3358917236328,-3.88505434989929,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18544,18544,AV.RAMÓN SAGRA-FEDERICO CANTERO VILLAMIL,Avda   Ramón de la Sagra SN,40.3410606384277,-3.88081288337708,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18545,18545,AV.RAMÓN SAGRA-FEDERICO CANTERO VILLAMIL,Avda   Ramón de la Sagra SN,40.341121673584,-3.88124918937683,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18546,18546,CºMANZANOS-POL.IND.LAS NIEVES,Cmno de los Manzanos 7,40.3477783203125,-3.87753248214722,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18547,18547,CºMANZANOS-POL.IND.LAS NIEVES,Calle  Puerto Navacerrada 78,40.3479461669922,-3.87817049026489,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18548,18548,AV.NIEVES-PUERTO CANENCIA,Avda de las Nieves 33,40.3503379821777,-3.88100409507751,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18549,18549,AV.NIEVES-PUERTO CRUZ VERDE,Avda de las Nieves 33,40.3500747680664,-3.88154244422913,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18550,18550,PEÑALARA-PEÑA RUBIA,Calle   Peñalara 1,40.352954864502,-3.88161516189575,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18536,18536,EMPECINADO-AV.FELIPE II,Calle  Empecinado 56,40.3214683532715,-3.85388660430908,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18537,18537,AV.FELIPE II-EMPECINADO,Avda de Felipe II 12,40.3217544555664,-3.85313701629639,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18538,18538,AV.FELIPE II-CAMINO DE LEGANÉS,Avda de Felipe II 20,40.323616027832,-3.85237169265747,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18539,18539,LIBERTAD-BARCELONA,Calle de la Libertad 41,40.3252143859863,-3.85319232940674,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18668,18668,AV.FELIPE II-SIMÓN HERNÁNDEZ,Avda de Felipe II 6,40.319751739502,-3.85479474067688,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18669,18669,AV.FELIPE II-SIMÓN HERNÁNDEZ,Avda de Felipe II 4,40.3197708129883,-3.85454797744751,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18842,18842,FÁTIMA-ECHEGARAY,Calle   Fátima 7,40.3287620544434,-3.86160659790039,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18843,18843,JUAN RAMON JIMENEZ-SEVERO OCHOA,Calle de Juan Ramón Jiménez 2,40.3304901123047,-3.85960364341736,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18844,18844,JUAN RAMON JIMENEZ-SEVERO OCHOA,Calle de Juan Ramón Jiménez 2,40.3306045532227,-3.85978174209595,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21218,21218,AV.CARLOS V-HOSPITAL,Avda de Carlos V 55,40.3139419555664,-3.85954689979553,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_21219,21219,AV.CARLOS V-HÉRCULES,Calle   Hércules 15,40.3137817382813,-3.86023926734924,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_08642,08642,EUCALIPTUS-ZOCO,Calle del Eucalipto 33 A,40.3108673095703,-3.92498755455017,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08644,08644,HAYA-CASTAÑO,Calle de la Haya 3,40.3096466064453,-3.92804217338562,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08645,08645,AV.SAUCES-PºDEL ARROYO,Avda de los Sauces 82,40.3119888305664,-3.93364095687866,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08647,08647,PºARROYO-LOS FRESNOS,Paseo del Arroyo 34,40.310245513916,-3.93730044364929,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08648,08648,AV.SAUCES-OLMOS,Avda de los Sauces 55,40.3083419799805,-3.93113112449646,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08649,08649,Pº MÓSTOLES-TAMARINDO,Paseo de Móstoles 47,40.3115158081055,-3.92083024978638,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08650,08650,ENCINAS-TRVA.ENCINAS,Calle de las Encinas 27 C,40.3043365478516,-3.93624210357666,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08651,08651,FRESNOS-LAS ENCINAS,Calle de los Fresnos 24,40.3058052062988,-3.93512082099915,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08652,08652,AV.ROSALES-MIMOSAS,Avda de los Rosales 88,40.3091049194336,-3.92238616943359,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09717,09717,AV.SAUCES-FARMACIA,Avda de los Sauces 43,40.305591583252,-3.92690420150757,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12705,12705,LOS FRESNOS-LOS ARCES,Calle de los Fresnos 95,40.3084907531738,-3.93520498275757,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15278,15278,TAMARINDO-ALMENDRO,Calle del Tamarindo 42 A,40.3129615783691,-3.92262697219849,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15647,15647,AV.SAUCES-PZA.ADELFAS,Calle de los Cedros 57,40.3058090209961,-3.92889595031738,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_15652,15652,HAYA-EUCALIPTUS,Calle de la Haya 13,40.3112564086914,-3.92828798294067,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16185,16185,ENCINAS-ARCES,Calle de las Encinas 49,40.3057289123535,-3.93895602226257,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16186,16186,ENCINAS-LOS ARCES,Calle de las Encinas 14,40.3025741577148,-3.9357705116272,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16355,16355,AV.IKER CASILLAS-PARQUE FINCA LIANA,Avda de Iker Casillas 2,40.3251609802246,-3.87601542472839,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16356,16356,AV.IKER CASILLAS-PARQUE FINCA LIANA,Avda de Iker Casillas 2,40.325023651123,-3.87627267837524,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16357,16357,AV.IKER CASILLAS-ALMERÍA,Avda de Iker Casillas 26,40.325569152832,-3.88044667243958,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16358,16358,AV.IKER CASILLAS-ALMERÍA,Avda de Iker Casillas 15,40.3254508972168,-3.88045692443848,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_19273,19273,AV.PORTUGAL-EST.MÓSTOLES CENTRAL,Avda de Portugal 34,40.3269882202148,-3.86430311203003,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19391,19391,AV.ABOGADOS DE ATOCHA-RTDA.OESTE,Avda de Abogados de Atocha 2,40.3339996337891,-3.8744580745697,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19392,19392,AV.IKER CASILLAS-POLIDPTVO.A.TORREJÓN,Avda de Iker Casillas S/N,40.325870513916,-3.88805460929871,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19393,19393,AV.IKER CASILLAS-CAMPOS DE FÚTBOL,Avda de Iker Casillas S/N,40.3265647888184,-3.89400815963745,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19394,19394,AV.IKER CASILLAS-CAMPOS DE FÚTBOL,Avda de Iker Casillas S/N,40.3265342712402,-3.89445495605469,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19395,19395,AV.IKER CASILLAS-POLIDPTVO.A.TORREJÓN,Avda de Iker Casillas S/N,40.3257865905762,-3.88828897476196,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19396,19396,AV.IKER CASILLAS-URB.HORIZONTE,Avda de Iker Casillas 25,40.3257217407227,-3.88496875762939,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19397,19397,SOTO SAN MARCOS-VIRGEN DE LA ASUNCIÓN,Calle   Soto San Marcos 4,40.3137969970703,-3.93601965904236,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19398,19398,SOTO SAN MARCOS-FERROCARRIL,Calle   Soto San Marcos 125,40.3113250732422,-3.94118714332581,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_19399,19399,SOTO SAN MARCOS-FERROCARRIL,Calle del Ferrocarril 25,40.3111801147461,-3.94126749038696,B2,http://www.crtm.es,0,,Europe/Madrid,0
par_8_20018,20018,SOTO SAN MARCOS-VIRGEN DE LA ASUNCIÓN,Calle   Soto San Marcos 4,40.313591003418,-3.93621683120728,B2,http://www.crtm.es,0,,Europe/Madrid,0
